date,factor,horizon_days,training_window,rebalance_every,alpha,beta,tstat,r2,factor_z_current,predicted_change_bp,signal_strength,desired_position_raw,desired_position,train_target_std_bp,vol_scalar
2013-07-12,inflation_expectations_gap,21,756,5,0.039510454390699584,-0.10471517571987851,-2.138663182941364,0.061289767149344754,-0.17696938735250806,5.804183488435672,0.13722255243601308,0.0,0.0,42.29759165237918,0.36539837743529974
2013-07-19,inflation_expectations_gap,21,756,5,0.04315858295380618,-0.10642301921129045,-2.1824476484243793,0.06281055712805284,-0.48355519523634055,9.461998678616256,0.22282485377936567,0.22282485377936567,0.08255145887713893,42.4638388318443,0.37047689015372964
2013-07-26,inflation_expectations_gap,21,756,5,0.04733209552349202,-0.10662833743405326,-2.1790781661708842,0.06265049895779717,-1.4675072241062872,20.380995100240803,0.4784262651259989,0.4784262651259989,0.18655940010872232,42.60007567701836,0.3899438925235215
2013-08-02,inflation_expectations_gap,21,756,5,0.04664406283848646,-0.1091441788947219,-2.2431459418938418,0.06557430728868585,-0.3503139155381158,8.487878750528907,0.19914318320234556,0.19914318320234556,0.07614431479000172,42.621989937283146,0.38235963473895535
2013-08-09,inflation_expectations_gap,21,756,5,0.041720077305663364,-0.11334729120709847,-2.3472910776268003,0.071195262608719,-0.41269451852556516,8.84978830765539,0.20832782735360827,0.20832782735360827,0.07902088554985377,42.48010657085226,0.37931027531778805
2013-08-16,inflation_expectations_gap,21,756,5,0.04023335402077901,-0.11474654997692178,-2.373431896922441,0.0729201671629428,0.23439239466781842,1.3337635391817808,0.03138795578061321,0.0,0.0,42.49284497863288,0.3755652688771253
2013-08-23,inflation_expectations_gap,21,756,5,0.03853388115597484,-0.11447934467442326,-2.3593747444001116,0.07224198047678321,-0.07186499522185787,4.6760938714003695,0.10978699749508258,0.0,0.0,42.59241966800134,0.3249036887183608
2013-08-30,inflation_expectations_gap,21,756,5,0.03950810404690237,-0.11053809717014906,-2.2887436286758716,0.0675679019195079,0.3591982109232133,-0.019698269547147734,-0.00046321894010784145,-0.00046321894010784145,-0.0001537313758284085,42.52474983549205,0.33187627386872065
2013-09-06,inflation_expectations_gap,21,756,5,0.04157262331950273,-0.10751443756868542,-2.2341225289269357,0.06438342475065473,0.20014859192128576,2.005376002892136,0.047327772371821356,0.0,0.0,42.372076740424056,0.336553393294633
2013-09-13,inflation_expectations_gap,21,756,5,0.042594574591113404,-0.10451444558353554,-2.175037435831351,0.06110476067381976,1.1303819217711704,-7.554666526045191,-0.17868022938400474,-0.17868022938400474,-0.06033837584084736,42.2803717685482,0.3376891559231946
2013-09-20,inflation_expectations_gap,21,756,5,0.04630181041367064,-0.10176255036890325,-2.1204453726729935,0.058103844678123906,0.9570906490970138,-5.109417497267053,-0.12102799629780904,-0.12102799629780904,-0.04807630617405816,42.21682299601574,0.39723293489680356
